run_id,scenario,mode,seed,noise_std,risk_threshold,risk_threshold_low,cooldown_steps,reliability,delay_steps,risk_weights,risk_lookahead_steps,safe_speed_ratio,critical_sep_factor,trend_release_delta,violation_rate,collision_rate,near_miss_rate,intervention_rate,override_success_rate,mean_intervention_delay,operator_workload,mean_drift,p95_drift,mean_latency_ms,risk_mean,risk_p05,risk_p25,risk_p50,risk_p75,risk_p95,separation_risk_mean,congestion_risk_mean,speed_risk_mean,uncertainty_risk_mean,human_activation_count,cooldown_skips,suppressed_request_count,suppressed_critical_count,cooldown_release_count,critical_override_count,critical_trigger_rate,trigger_active_rate,confidence_mean,false_intervention_rate,repeated_intervention_rate,post_intervention_violation_rate,mean_drift_after_intervention,min_predicted_distance_mean
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed59,bottleneck,adaptive_hitl,59,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.08666666666666667,0.0,0.02666666666666667,0.6933333333333334,0.875,0.0,0.6933333333333334,10.710802805348454,32.14387823575833,0.4530238755978644,0.7994643630574245,0.37399999999986816,0.5062146147035576,1.0,1.0,1.0,0.1031675999489728,0.049580006443348194,0.9442785726048374,0.64,104,46,46,0,94,94,0.6266666666666667,1.0,0.9500000000000002,0.11538461538461539,0.8942307692307693,0.10655737704918032,13.676128248975994,3.7757556756589565
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed1059,bottleneck,adaptive_hitl,1059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.02666666666666667,0.0,0.3,0.8066666666666666,0.9669421487603306,0.0,0.8066666666666666,14.89182681148005,32.08377260156817,0.5205480653482178,0.9208875929222747,0.6336067054628683,1.0,1.0,1.0,1.0,0.1910032781523072,0.14343352528777079,0.9796477149213259,0.6395059469916106,121,29,29,0,115,115,0.7666666666666667,1.0,0.9500000000000002,0.049586776859504134,0.9421487603305785,0.030303030303030304,17.032903599464884,6.2819149614042695
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed2059,bottleneck,adaptive_hitl,2059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.03333333333333333,0.006666666666666667,0.28,0.76,0.956140350877193,0.0,0.76,6.045075033300212,22.06899262820116,0.3939847298897803,0.8436839080718213,0.3765103030085789,0.5269566395701479,1.0,1.0,1.0,0.4822141031338619,0.2591843200771007,0.5799258505505694,0.631843293598175,114,36,36,0,107,107,0.7133333333333334,1.0,0.9500000000000002,0.07894736842105263,0.9210526315789473,0.0390625,6.866516936984501,1.6382424826613304
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed3059,bottleneck,adaptive_hitl,3059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.09333333333333334,0.0,0.16666666666666666,0.7666666666666667,0.8782608695652174,0.0,0.7666666666666667,15.363268665192704,37.51629315475128,0.4814861241417627,0.8705230492220067,0.5096980341538138,0.6295912233760279,1.0,1.0,1.0,0.2658588461191546,0.17455750314443733,0.7905538165416859,0.6351472742165233,115,35,35,0,108,108,0.72,1.0,0.9500000000000002,0.0782608695652174,0.9217391304347826,0.10852713178294573,17.72106594771353,2.5061125336005574
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed4059,bottleneck,adaptive_hitl,4059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.06666666666666667,0.0,0.24,0.7866666666666666,0.9152542372881356,0.0,0.7866666666666666,10.249775325571967,26.649249904944476,0.49438834966470796,0.9062077926216316,0.6118101097596281,0.7547499999998766,1.0,1.0,1.0,0.5398348408227692,0.3039475859729933,0.9748896355240091,0.6371550442329486,118,32,32,0,112,112,0.7466666666666667,1.0,0.9500000000000002,0.059322033898305086,0.9322033898305084,0.07633587786259542,11.633970054324491,1.5015446066539024
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed5059,bottleneck,adaptive_hitl,5059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.07333333333333333,0.013333333333333334,0.18,0.7866666666666666,0.9067796610169492,0.0,0.7866666666666666,11.46161630648244,37.86699529961385,0.4610114187623064,0.8870784831303556,0.429285645276856,1.0,1.0,1.0,1.0,0.15362313323959825,0.0926651437778213,0.8660915516624933,0.6303359521773554,118,32,32,0,114,114,0.76,1.0,0.9500000000000002,0.0423728813559322,0.9322033898305084,0.07633587786259542,13.206075778989707,5.0048999254862325
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed6059,bottleneck,adaptive_hitl,6059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.06,0.0,1.0866666666666667,0.7466666666666667,0.9196428571428571,0.0,0.7466666666666667,6.605956425201703,35.871933361762025,0.4734719156598051,0.8719927245454483,0.4644897697678052,0.678439002447791,1.0,1.0,1.0,0.6906128756612863,0.43982397805628126,0.6529463438423959,0.6348081429327146,112,38,38,0,105,105,0.7,1.0,0.9500000000000002,0.05357142857142857,0.9017857142857143,0.06976744186046512,7.6864747357774315,0.8825314081876006
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed7059,bottleneck,adaptive_hitl,7059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.04,0.0,0.02666666666666667,0.7666666666666667,0.9478260869565217,0.0,0.7666666666666667,13.410655666401631,30.041659612754337,0.4049519239924848,0.8277089810928103,0.35167011370709667,0.49969064883179315,1.0,1.0,1.0,0.02633255639450117,0.02276021819323907,0.9647366924606907,0.64,115,35,35,0,107,107,0.7133333333333334,1.0,0.9500000000000002,0.0782608695652174,0.9304347826086956,0.046875,15.900538042741065,14.887721115171443
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed8059,bottleneck,adaptive_hitl,8059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.05333333333333334,0.0,0.0,0.8333333333333334,0.936,0.0,0.8333333333333334,16.533560851813263,30.78983242628994,0.40644868509843946,0.8895511454003834,0.37399999999991534,1.0,1.0,1.0,1.0,0.05018983399504056,0.02306202092399739,0.9695711997674501,0.64,125,25,25,0,120,120,0.8,1.0,0.9500000000000002,0.056,0.952,0.05970149253731343,18.402916872668495,6.646295380421519
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool5_rel0.95_delay0_seed9059,bottleneck,adaptive_hitl,9059,0.1,0.4,0.2,5,0.95,0,"{""separation"": 0.3, ""congestion"": 0.2, ""speed"": 0.15, ""uncertainty"": 0.35}",3,0.8,0.5,0.2,0.06,0.006666666666666667,0.9133333333333333,0.8466666666666667,0.9291338582677166,0.0,0.8466666666666667,13.458301335999625,37.1702268320501,0.4722577806872626,0.9425687100416646,0.6709273790880607,1.0,1.0,1.0,1.0,0.552642401406231,0.3394853006821543,0.7568854845715217,0.64,127,23,23,0,124,124,0.8266666666666667,1.0,0.9500000000000002,0.031496062992125984,0.9448818897637795,0.057971014492753624,14.95296812351461,1.4128548329021446
