run_id,scenario,mode,seed,noise_std,risk_threshold,risk_threshold_low,cooldown_steps,reliability,delay_steps,violation_rate,collision_rate,near_miss_rate,intervention_rate,override_success_rate,mean_intervention_delay,operator_workload,mean_drift,p95_drift,mean_latency_ms,risk_mean,risk_p95,separation_risk_mean,congestion_risk_mean,speed_risk_mean,uncertainty_risk_mean,human_activation_count,cooldown_skips,trigger_active_rate,confidence_mean,false_intervention_rate
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed59,bottleneck,adaptive_hitl,59,0.1,0.3,0.15,5,0.95,0,0.013333333333333334,0.0,0.02666666666666667,0.16666666666666666,0.96,0.0,0.16666666666666666,10.670469912036792,31.413992722578957,0.24434192009114972,0.28873097181809804,0.48861360445383395,0.07870090374877182,0.049580006443348194,0.9661370901354243,0.64,25,125,1.0,0.9500000000000002,0.4
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed1059,bottleneck,adaptive_hitl,1059,0.1,0.3,0.15,5,0.95,0,0.013333333333333334,0.0,0.28,0.16666666666666666,0.96,0.0,0.16666666666666666,15.001980352506433,32.11251407019587,0.34314469977592427,0.356095778292536,0.7600649754173086,0.17441426614753278,0.13529369498521268,0.985733618207344,0.6395059469916106,25,125,1.0,0.9500000000000002,0.16
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed2059,bottleneck,adaptive_hitl,2059,0.1,0.3,0.15,5,0.95,0,0.0,0.006666666666666667,0.26666666666666666,0.16666666666666666,1.0,0.0,0.16666666666666666,6.063240398409017,22.14317223695571,0.22618885937845334,0.4508683976312246,0.6331315909381285,0.432536044661596,0.24670515822294295,0.6651626262536293,0.631843293598175,25,125,1.0,0.9500000000000002,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed3059,bottleneck,adaptive_hitl,3059,0.1,0.3,0.15,5,0.95,0,0.0,0.0,0.18,0.16666666666666666,1.0,0.0,0.16666666666666666,15.357664348507809,37.49034572699649,0.23279972015491998,0.38506892801496934,0.6627384558644678,0.27243585006836574,0.1784639239423271,0.8164514393369527,0.6359273239872006,25,125,1.0,0.9500000000000002,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed4059,bottleneck,adaptive_hitl,4059,0.1,0.3,0.15,5,0.95,0,0.0,0.0,0.24666666666666667,0.16666666666666666,1.0,0.0,0.16666666666666666,10.299668576193357,26.485751314503688,0.2511941466946155,0.5640128870146207,0.6683476662928297,0.5416953945189236,0.3067377932316438,0.9866150302550125,0.6371550442329486,25,125,1.0,0.9500000000000002,0.2
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed5059,bottleneck,adaptive_hitl,5059,0.1,0.3,0.15,5,0.95,0,0.03333333333333333,0.013333333333333334,0.2,0.16666666666666666,0.84,0.0,0.16666666666666666,11.385398311216472,38.01961063593065,0.2570035678218119,0.32632236913941515,0.6520305723062164,0.15677022667608742,0.09965663408444328,0.9084520670426783,0.630625323717755,25,125,1.0,0.9500000000000002,0.24
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed6059,bottleneck,adaptive_hitl,6059,0.1,0.3,0.15,5,0.95,0,0.0,0.0,1.0666666666666667,0.16666666666666666,1.0,0.0,0.16666666666666666,6.663501633533078,35.87257765865327,0.24366028645696738,0.6141489812699814,0.7084121755145754,0.6752609175972965,0.41887926192596636,0.7356035428653276,0.6348081429327146,25,125,1.0,0.9500000000000002,0.2
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed7059,bottleneck,adaptive_hitl,7059,0.1,0.3,0.15,5,0.95,0,0.0,0.0,0.02666666666666667,0.16666666666666666,1.0,0.0,0.16666666666666666,13.425611600937385,30.082951844698037,0.21824639319675043,0.2604107906634716,0.33813318243388196,0.02637182558020181,0.02276021819323907,0.9790227640271405,0.64,25,125,1.0,0.9500000000000002,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed8059,bottleneck,adaptive_hitl,8059,0.1,0.3,0.15,5,0.95,0,0.013333333333333334,0.0,0.0,0.16666666666666666,0.96,0.0,0.16666666666666666,16.533346282203052,30.86346560606579,0.2371228339810235,0.26650385856318193,0.4134566485733052,0.03999331889684464,0.023080710923615334,0.9782445821913204,0.64,25,125,1.0,0.9500000000000002,0.24
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed9059,bottleneck,adaptive_hitl,9059,0.1,0.3,0.15,5,0.95,0,0.006666666666666667,0.006666666666666667,0.9133333333333333,0.16666666666666666,0.96,0.0,0.16666666666666666,13.430347893471248,37.18641132908834,0.28131999997034046,0.5291540638714303,0.7637560205027306,0.5110305737275915,0.3326725471327688,0.8001477927388126,0.64,25,125,1.0,0.9500000000000002,0.08
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed10059,bottleneck,adaptive_hitl,10059,0.1,0.3,0.15,5,0.95,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666,15.346616633300696,32.02443380154155,0.2187757867310817,0.2738809999204435,0.48948638832955,0.047663713922001125,0.02929680635753563,0.9940541804410608,0.64,25,125,1.0,0.9500000000000002,0.32
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed11059,bottleneck,adaptive_hitl,11059,0.1,0.3,0.15,5,0.95,0,0.006666666666666667,0.0,0.04666666666666667,0.16666666666666666,0.96,0.0,0.16666666666666666,15.747756277544676,35.1987338779264,0.24919750644282126,0.26899414542651395,0.4549985481520522,0.03501989709692026,0.035327910651426084,0.990855959560811,0.6384988009061447,25,125,1.0,0.9500000000000002,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed12059,bottleneck,adaptive_hitl,12059,0.1,0.3,0.15,5,0.95,0,0.0,0.013333333333333334,1.3866666666666667,0.16666666666666666,1.0,0.0,0.16666666666666666,7.716459334535806,30.122425300651216,0.3795430533743153,0.6795940634366882,0.7652103887738518,0.722706930244424,0.6186572272656197,0.6939708490893857,0.6374400709792301,25,125,1.0,0.9500000000000002,0.16
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay0_seed13059,bottleneck,adaptive_hitl,13059,0.1,0.3,0.15,5,0.95,0,0.006666666666666667,0.0,0.13333333333333333,0.16666666666666666,0.96,0.0,0.16666666666666666,7.471901645901966,26.065674517413587,0.22774693342701843,0.32779348806509595,0.6224003882418728,0.19195444934139838,0.12497671084873156,0.7621202079488766,0.6390118463796821,25,125,1.0,0.9500000000000002,0.28
