run_id,scenario,mode,seed,noise_std,risk_threshold,risk_threshold_low,cooldown_steps,reliability,delay_steps,risk_weights,risk_lookahead_steps,safe_speed_ratio,critical_sep_factor,trend_release_delta,violation_rate,collision_rate,near_miss_rate,intervention_rate,override_success_rate,mean_intervention_delay,operator_workload,mean_drift,p95_drift,mean_latency_ms,risk_mean,risk_p05,risk_p25,risk_p50,risk_p75,risk_p95,separation_risk_mean,congestion_risk_mean,speed_risk_mean,uncertainty_risk_mean,human_activation_count,cooldown_skips,suppressed_request_count,suppressed_critical_count,cooldown_release_count,critical_override_count,critical_trigger_rate,trigger_active_rate,confidence_mean,false_intervention_rate,repeated_intervention_rate,post_intervention_violation_rate,mean_drift_after_intervention,min_predicted_distance_mean
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed59,bottleneck,adaptive_hitl,59,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.04,0.0,0.12,0.76,0.9473684210526315,0.0,0.76,11.920740563448538,38.29973970639173,0.39971245064710575,0.7920730588136065,0.2778261328683098,0.4841803635704986,1.0,1.0,1.0,0.14813756957160082,0.08955069676064795,0.9652806130987547,0.64,114,36,36,0,95,95,0.6333333333333333,1.0,0.9500000000000002,0.18421052631578946,0.8333333333333334,0.040268456375838924,14.200400277033642,3.369147385028972
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed1059,bottleneck,adaptive_hitl,1059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.04,0.0,0.36,0.8466666666666667,0.952755905511811,0.0,0.8466666666666667,14.690877315471132,32.00640443641368,0.5460894348410269,0.9261834119338316,0.6651885679091262,1.0,1.0,1.0,1.0,0.2252595697036521,0.16317386142915224,0.9782951833061285,0.6395059469916106,127,23,23,0,115,115,0.7666666666666667,1.0,0.9500000000000002,0.07086614173228346,0.8976377952755905,0.040268456375838924,16.272248716039133,5.94823767963288
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed2059,bottleneck,adaptive_hitl,2059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.02666666666666667,0.006666666666666667,0.25333333333333335,0.8066666666666666,0.9669421487603306,0.0,0.8066666666666666,6.12425988440515,21.776848430680445,0.3611611248925328,0.8297236942521854,0.2925864592054171,0.533591468955608,1.0,1.0,1.0,0.46398742068633053,0.24917267868881196,0.5914160241487523,0.6317103744314239,121,29,29,0,107,107,0.7133333333333334,1.0,0.9500000000000002,0.1322314049586777,0.8677685950413223,0.026845637583892617,6.750489149942195,1.7006916744051046
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed3059,bottleneck,adaptive_hitl,3059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.06666666666666667,0.0,0.17333333333333334,0.8133333333333334,0.9180327868852459,0.0,0.8133333333333334,15.362036053159645,37.53825404515184,0.4422808430778484,0.8591282570469548,0.45288334113387074,0.6659498739395373,1.0,1.0,1.0,0.2666773454336239,0.17524538064985293,0.7902251033996586,0.6351472742165233,122,28,28,0,108,108,0.72,1.0,0.9500000000000002,0.12295081967213115,0.8688524590163934,0.06711409395973154,17.15985739954986,2.4999662450739195
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed4059,bottleneck,adaptive_hitl,4059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.02,0.0,0.26666666666666666,0.8266666666666667,0.9758064516129032,0.0,0.8266666666666667,10.396083784091658,26.76363344817941,0.3889497307439645,0.9022167675522407,0.5949496191966851,0.6744999999998311,1.0,1.0,1.0,0.5527155279565528,0.3107911167486825,0.9801852617318995,0.6372641149902857,124,26,26,0,111,111,0.74,1.0,0.9500000000000002,0.0967741935483871,0.8870967741935484,0.020134228187919462,11.500008716885556,1.4681134607335582
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed5059,bottleneck,adaptive_hitl,5059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.06,0.013333333333333334,0.18,0.8333333333333334,0.928,0.0,0.8333333333333334,11.305748362283294,37.32254073232802,0.3936002535435061,0.8808326153828258,0.33232710364649515,1.0,1.0,1.0,1.0,0.15739744447355233,0.09431465267783402,0.8806209732314647,0.6299430734304184,125,25,25,0,115,115,0.7666666666666667,1.0,0.9500000000000002,0.088,0.888,0.053691275167785234,12.507032835990406,5.077908379310313
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed6059,bottleneck,adaptive_hitl,6059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.06,0.0,0.9466666666666667,0.82,0.9349593495934959,0.0,0.82,6.70422544251206,35.84313424028719,0.4339516442269087,0.880178251106405,0.41569021918377963,0.679290826713719,1.0,1.0,1.0,0.6834666749738006,0.4151608434017274,0.6539438677875024,0.634737496561343,123,27,27,0,111,110,0.7333333333333333,1.0,0.9500000000000002,0.08130081300813008,0.8699186991869918,0.06040268456375839,7.467910394034857,0.8667706470599226
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed7059,bottleneck,adaptive_hitl,7059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.03333333333333333,0.0,0.02666666666666667,0.74,0.954954954954955,0.0,0.74,12.337955193066081,26.254875844500646,0.36415779652694863,0.7965283916088556,0.24413729689651506,0.43603374372452885,1.0,1.0,1.0,0.026435430418304522,0.02279506327621911,0.9598521455921813,0.64,111,8,8,0,107,107,0.7133333333333334,0.78,0.9500000000000002,0.04504504504504504,0.954954954954955,0.0423728813559322,14.462150893082931,11.527978227942512
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed8059,bottleneck,adaptive_hitl,8059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.13333333333333333,0.0,0.0,0.8666666666666667,0.8461538461538461,0.0,0.8666666666666667,16.586050255264748,31.05744220119617,0.5288539035245776,0.8713991552289214,0.24599999999991562,1.0,1.0,1.0,1.0,0.0454665118369913,0.021740138188243732,0.9700788059573491,0.64,130,20,20,0,120,120,0.8,1.0,0.9500000000000002,0.09230769230769231,0.9153846153846154,0.1342281879194631,18.033651456485835,6.725433289993565
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.4_low0.2_cool2_rel0.95_delay0_seed9059,bottleneck,adaptive_hitl,9059,0.1,0.4,0.2,2,0.95,0,"{""separation"": 0.45, ""congestion"": 0.25, ""speed"": 0.15, ""uncertainty"": 0.15}",3,0.8,0.5,0.2,0.04,0.006666666666666667,0.9133333333333333,0.88,0.9545454545454546,0.0,0.88,13.466643499932935,37.38316988373518,0.4304669611155987,0.9408826475133555,0.6849096019631589,1.0,1.0,1.0,1.0,0.5442724092520363,0.3350149290189236,0.7533646315792708,0.64,132,18,18,0,123,123,0.82,1.0,0.9500000000000002,0.06060606060606061,0.9242424242424242,0.03355704697986577,14.581452941792172,1.4253603512913204
