run_id,scenario,mode,seed,noise_std,risk_threshold,risk_threshold_low,cooldown_steps,reliability,delay_steps,violation_rate,collision_rate,near_miss_rate,intervention_rate,override_success_rate,mean_intervention_delay,operator_workload,mean_drift,p95_drift,mean_latency_ms,risk_mean,risk_p95,separation_risk_mean,congestion_risk_mean,speed_risk_mean,uncertainty_risk_mean,human_activation_count,cooldown_skips,trigger_active_rate,confidence_mean,false_intervention_rate
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed59,bottleneck,adaptive_hitl,59,0.1,0.3,0.15,5,0.95,3,0.09333333333333334,0.0,0.02666666666666667,0.16666666666666666,0.72,3.0,0.16666666666666666,10.68285087294425,31.441409970085054,0.34181028643312555,0.28873097181809804,0.48861360445383395,0.07870090374877182,0.049580006443348194,0.9661370901354243,0.64,25,125,1.0,0.8785618423815542,0.4
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed1059,bottleneck,adaptive_hitl,1059,0.1,0.3,0.15,5,0.95,3,0.10666666666666667,0.0,0.2733333333333333,0.16666666666666666,0.64,3.0,0.16666666666666666,15.016162188691816,32.7069890775591,0.45408520605027053,0.35609579727088353,0.7600649754173086,0.1744142984208826,0.13529371280657285,0.9857336182073442,0.6395059469916106,25,125,1.0,0.8785618423815542,0.16
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed2059,bottleneck,adaptive_hitl,2059,0.1,0.3,0.15,5,0.95,3,0.08666666666666667,0.006666666666666667,0.26666666666666666,0.16666666666666666,0.64,3.0,0.16666666666666666,6.0448727559724285,22.158009276172645,0.3006124942718695,0.45086839763122444,0.6331315909381285,0.432536044661596,0.24670515822294295,0.665162626253629,0.631843293598175,25,125,1.0,0.8785618423815542,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed3059,bottleneck,adaptive_hitl,3059,0.1,0.3,0.15,5,0.95,3,0.08,0.0,0.17333333333333334,0.16666666666666666,0.76,3.0,0.16666666666666666,15.35817762994434,37.491100990411866,0.33707920636516064,0.3841882694426344,0.6627384558644678,0.27106358038495143,0.17766512903507728,0.8160285160837121,0.6359273239872006,25,125,1.0,0.8785618423815542,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed4059,bottleneck,adaptive_hitl,4059,0.1,0.3,0.15,5,0.95,3,0.12,0.0,0.24,0.16666666666666666,0.6,3.0,0.16666666666666666,10.345128964661821,27.571909483615947,0.41913969956416014,0.5602822044708046,0.6683751120742041,0.5366873138690738,0.3040529942133664,0.9812427202762501,0.6371550442329486,25,125,1.0,0.8785618423815542,0.2
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed5059,bottleneck,adaptive_hitl,5059,0.1,0.3,0.15,5,0.95,3,0.10666666666666667,0.013333333333333334,0.19333333333333333,0.16666666666666666,0.56,3.0,0.16666666666666666,11.344748538119767,37.91073358006348,0.34934000034506124,0.33070617209462816,0.6499033446119157,0.1640654844408597,0.103654035599387,0.9091293109248749,0.630625323717755,25,125,1.0,0.8785618423815542,0.2
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed6059,bottleneck,adaptive_hitl,6059,0.1,0.3,0.15,5,0.95,3,0.11333333333333333,0.0,0.9466666666666667,0.16666666666666666,0.64,3.0,0.16666666666666666,6.720257007178855,35.97600158944079,0.3983096660037215,0.6092272937012723,0.7078712340930845,0.6659545852045862,0.4065248014277635,0.7513020570824018,0.6348081429327146,25,125,1.0,0.8785618423815542,0.2
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed7059,bottleneck,adaptive_hitl,7059,0.1,0.3,0.15,5,0.95,3,0.14666666666666667,0.0,0.02,0.16666666666666666,0.52,3.0,0.16666666666666666,13.248298373742825,30.001396499724315,0.42373332000958425,0.25954250947055224,0.32877492634034294,0.02642129532248319,0.023209587752015145,0.97233686424954,0.64,25,125,1.0,0.8785618423815542,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed8059,bottleneck,adaptive_hitl,8059,0.1,0.3,0.15,5,0.95,3,0.06666666666666667,0.0,0.0,0.16666666666666666,0.76,3.0,0.16666666666666666,16.54644562364769,30.86346560606579,0.3312871868062454,0.26635111157698543,0.4101140669091199,0.03971604661403425,0.022968813087887813,0.9782445821913204,0.64,25,125,1.0,0.8785618423815542,0.24
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay3_seed9059,bottleneck,adaptive_hitl,9059,0.1,0.3,0.15,5,0.95,3,0.14,0.006666666666666667,0.29333333333333333,0.16666666666666666,0.48,3.0,0.16666666666666666,13.788158504938272,28.398760560351977,0.4808994401052284,0.3155879822728491,0.7587680128631276,0.1201433203789584,0.10093367914991676,0.935267122098924,0.64,25,125,1.0,0.8785618423815542,0.12
