run_id,scenario,mode,seed,noise_std,risk_threshold,risk_threshold_low,cooldown_steps,reliability,delay_steps,violation_rate,collision_rate,near_miss_rate,intervention_rate,override_success_rate,mean_intervention_delay,operator_workload,mean_drift,p95_drift,mean_latency_ms,risk_mean,risk_p95,separation_risk_mean,congestion_risk_mean,speed_risk_mean,uncertainty_risk_mean,human_activation_count,cooldown_skips,trigger_active_rate,confidence_mean,false_intervention_rate
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed59,bottleneck,adaptive_hitl,59,0.1,0.3,0.15,5,0.95,1,0.04,0.0,0.02666666666666667,0.16666666666666666,0.88,1.0,0.16666666666666666,10.675082551712897,31.40713701487757,0.265556933300104,0.28873097181809804,0.48861360445383395,0.07870090374877182,0.049580006443348194,0.9661370901354243,0.64,25,125,1.0,0.9212990359040137,0.4
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed1059,bottleneck,adaptive_hitl,1059,0.1,0.3,0.15,5,0.95,1,0.04666666666666667,0.0,0.2733333333333333,0.16666666666666666,0.84,1.0,0.16666666666666666,15.006277475000024,32.422507942616164,0.37380806684571627,0.35609579727088353,0.7600649754173086,0.1744142984208826,0.13529371280657285,0.985733618207344,0.6395059469916106,25,125,1.0,0.9212990359040137,0.16
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed2059,bottleneck,adaptive_hitl,2059,0.1,0.3,0.15,5,0.95,1,0.04666666666666667,0.006666666666666667,0.26666666666666666,0.16666666666666666,0.84,1.0,0.16666666666666666,6.067824058081396,22.14317223695571,0.2664741995977238,0.4508683976312246,0.6331315909381285,0.432536044661596,0.24670515822294295,0.6651626262536295,0.631843293598175,25,125,1.0,0.9212990359040137,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed3059,bottleneck,adaptive_hitl,3059,0.1,0.3,0.15,5,0.95,1,0.013333333333333334,0.0,0.18,0.16666666666666666,0.96,1.0,0.16666666666666666,15.36047442673562,37.48917475031361,0.24347441329155117,0.3850348147331758,0.6627384558644678,0.2723836132039864,0.1784371268922498,0.816425389801596,0.6359273239872006,25,125,1.0,0.9212990359040137,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed4059,bottleneck,adaptive_hitl,4059,0.1,0.3,0.15,5,0.95,1,0.06,0.0,0.24666666666666667,0.16666666666666666,0.8,1.0,0.16666666666666666,10.299560768943683,26.484948414225645,0.3052288665397403,0.5622768465723351,0.6683476662928297,0.5394709338531442,0.30556927271393397,0.983662343499964,0.6371550442329486,25,125,1.0,0.9212990359040137,0.2
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed5059,bottleneck,adaptive_hitl,5059,0.1,0.3,0.15,5,0.95,1,0.05333333333333334,0.013333333333333334,0.2,0.16666666666666666,0.76,1.0,0.16666666666666666,11.388513249742944,38.01963304527305,0.27072110727507,0.32632236913941515,0.6520305723062164,0.15677022667608742,0.09965663408444328,0.9084520670426783,0.630625323717755,25,125,1.0,0.9212990359040137,0.24
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed6059,bottleneck,adaptive_hitl,6059,0.1,0.3,0.15,5,0.95,1,0.03333333333333333,0.0,0.9866666666666667,0.16666666666666666,0.88,1.0,0.16666666666666666,6.718945003615255,35.90615463091666,0.26521974000691745,0.6092301980282412,0.7078712340930845,0.6690989946807316,0.4084709108477018,0.7386446751338605,0.6348081429327146,25,125,1.0,0.9212990359040137,0.2
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed7059,bottleneck,adaptive_hitl,7059,0.1,0.3,0.15,5,0.95,1,0.10666666666666667,0.0,0.02666666666666667,0.16666666666666666,0.68,1.0,0.16666666666666666,13.429230807646503,30.133726337386054,0.3364899933997852,0.2604107906634717,0.33813318243388196,0.02637182558020181,0.02276021819323907,0.9790227640271407,0.64,25,125,1.0,0.9212990359040137,0.28
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed8059,bottleneck,adaptive_hitl,8059,0.1,0.3,0.15,5,0.95,1,0.02666666666666667,0.0,0.0,0.16666666666666666,0.92,1.0,0.16666666666666666,16.537003619998504,30.86346560606579,0.2509994656429626,0.26635568212802135,0.4102074023520866,0.039724305505969656,0.022972229286547817,0.9782445821913204,0.64,25,125,1.0,0.9212990359040137,0.24
hitl_bottleneck_adaptive_hitl_noise0.1_thr0.3_low0.15_cool5_rel0.95_delay1_seed9059,bottleneck,adaptive_hitl,9059,0.1,0.3,0.15,5,0.95,1,0.06,0.006666666666666667,0.9066666666666666,0.16666666666666666,0.68,1.0,0.16666666666666666,13.451913192575377,37.105702764633676,0.29812112625222653,0.5342860785997989,0.7637560205027306,0.5197105137221614,0.3374478045429648,0.8003626419272354,0.64,25,125,1.0,0.9212990359040137,0.08
